"CC.ID","Cattell_slope_gamm","Cattell_slope_A0dA","Cattell_slope_A0","Cattell0","Cattell1","Cattell2","Cattell_slope_gamm_zscored","Cattell_slope_A0dA_zscored","Cattell_slope_A0_zscored","Cattell0_zscored","Cattell1_zscored","Cattell2_zscored"
"120049",0.350186626807909,0.237755323169665,0.472835657944346,0.98120776135666,1.31421368796314,1.64721961456962,0.897530302341668,0.69429339631475,1.24234485851426,1.00034908719768,1.29148058606085,1.6163091505818
"120065",-0.0890649265942293,-0.245569499435199,0.0125097711813625,0.98120776135666,1.48071665126638,0.81470479805342,-0.247755182223754,-0.565911092451791,0.120633917592443,1.00034908719768,1.47622917126029,0.872022422871448
"120218",-0.195682181842765,-0.336924452224425,-0.090724016009748,1.1477107246599,NA,0.81470479805342,-0.525744397958103,-0.80410684858029,-0.130923667794204,1.18024175415425,NA,0.872022422871448
"120469",-0.118027806230904,-0.25566136977209,-0.00127619245270593,1.31421368796314,NA,1.1477107246599,-0.323271740747408,-0.592224287437427,0.0870406162288658,1.36013442111082,NA,1.16973711395559
"120470",0.0561790730278331,-0.0442823742080451,0.184626125298545,1.81372257787286,0.98120776135666,1.9802255411761,0.13094773458775,-0.0410819777891841,0.540042869112532,1.89981242198053,0.921983415661971,1.91402384166593
"120640",0.573574166677022,0.452874792219139,0.694640492947065,-0.0178100184627839,-0.0178100184627839,0.98120776135666,1.47998130305708,1.25518848764519,1.78283349347129,-0.0790069145417367,-0.186508095534674,1.02087976841352
"120795",-0.299931908025376,-0.459543631626056,-0.188696087987712,1.31421368796314,NA,0.81470479805342,-0.797560620899395,-1.1238198719214,-0.369659633340817,1.36013442111082,NA,0.872022422871448
"121428",-0.12911839861969,-0.249405896584633,-0.00133872588288852,0.648201834750179,0.148692944840457,0.481698871446938,-0.352188871215654,-0.575913982190315,0.0868882362849473,0.640563753284542,-0.00175951033523284,0.574307731787309
"210023",-0.0151392311054299,-0.115603304659614,0.0877769342678928,1.64721961456962,NA,1.64721961456962,-0.0550045241464835,-0.22704171437725,0.304043112586899,1.71991975502396,NA,1.6163091505818
"210088",-0.023817021414867,-0.107134852585247,0.0565401584257834,0.81470479805342,0.315195908143698,0.81470479805342,-0.0776306189263963,-0.204961364231968,0.227926095862924,0.820456420241112,0.182989074864208,0.872022422871448
"220107",0.175798729369612,0.0892622229019146,0.270514198808368,0.315195908143698,0.81470479805342,0.648201834750179,0.44283884804164,0.307117603232701,0.749332840676243,0.280778419371403,0.73723483046253,0.723165077329378
"220335",0.0682097500540856,0.000361798694532671,0.177277488627951,1.64721961456962,1.48071665126638,1.81372257787286,0.162316001042228,0.0753217003539792,0.522135889750085,1.71991975502396,1.47622917126029,1.76516649612386
"220419",0.503729279424502,0.392938044720986,0.600949867316395,0.315195908143698,1.1477107246599,1.31421368796314,1.29787076771155,1.09891147743049,1.5545304524002,0.280778419371403,1.10673200086141,1.31859445949766
"220518",0.159139947100192,0.0400452545700137,0.254179807759244,0.148692944840457,NA,0.481698871446938,0.399403460332866,0.178790975849756,0.709529593281356,0.100885752414833,NA,0.574307731787309
"220519",0.0670498836740426,-0.011877024394274,0.208325790123766,1.64721961456962,1.81372257787286,1.81372257787286,0.159291815655039,0.0434106147395271,0.597793636764487,1.71991975502396,1.84572634165917,1.76516649612386
"220828",0.208669581161497,0.138201441544792,0.325337288452249,-0.0178100184627839,0.98120776135666,0.315195908143698,0.528544883981555,0.434720035646774,0.882924414031192,-0.0790069145417367,0.921983415661971,0.425450386245239
"220974",-0.189272004426386,-0.241708166668705,-0.0856913718267107,1.31421368796314,1.31421368796314,0.98120776135666,-0.509030778867615,-0.555843186444539,-0.118660242676889,1.36013442111082,1.29148058606085,1.02087976841352
"221002",0.263923825559799,0.21227908140689,0.358678315889887,0.481698871446938,0.648201834750179,0.98120776135666,0.672612408797045,0.627867521365228,0.964169019937159,0.460671086327972,0.552486245263089,1.02087976841352
"221487",0.180627778560044,0.131829015008667,0.298661274117112,1.1477107246599,1.48071665126638,1.48071665126638,0.455429901844905,0.41810479026815,0.817920950180119,1.18024175415425,1.47622917126029,1.46745180503973
"221585",0.478019190152732,0.424157579846615,0.572154815635398,-0.683821871675747,-0.0178100184627839,0.148692944840457,1.23083539396779,1.18031221760039,1.48436336980984,-0.798577582368016,-0.186508095534674,0.27659304070317
"221977",-0.101120816689218,-0.155744147605481,-0.00346353736920109,1.48071665126638,1.81372257787286,1.31421368796314,-0.279189188142149,-0.331703565160381,0.0817105472604316,1.54002708806739,1.84572634165917,1.31859445949766
"222125",0.0768950045164353,0.024476236751039,0.198661274117111,1.48071665126638,NA,1.64721961456962,0.184961557531312,0.138196855242799,0.574243378881728,1.54002708806739,NA,1.6163091505818
"222258",-0.00958419026770401,-0.0756127519999984,0.0925527899785286,1.1477107246599,NA,1.1477107246599,-0.0405205511511938,-0.122771725308007,0.315680801791292,1.18024175415425,NA,1.16973711395559
"222264",-0.102250363475734,-0.158175170744476,-0.00349688058631884,1.1477107246599,1.64721961456962,0.98120776135666,-0.28213431953375,-0.33804213112839,0.0816292973187663,1.18024175415425,1.66097775645973,1.02087976841352
"222496",0.273027204702884,0.228559545632905,0.375424029522368,1.31421368796314,1.48071665126638,1.81372257787286,0.696348165477515,0.670316642819933,1.00497456821337,1.36013442111082,1.47622917126029,1.76516649612386
"222652",-0.0296103688567334,-0.120218038526862,0.0970120689450457,0.148692944840457,NA,0.148692944840457,-0.0927359422447169,-0.239074012455023,0.32654706447432,0.100885752414833,NA,0.27659304070317
"223286",-0.203402242318053,-0.262278237840621,-0.097254055549797,1.31421368796314,NA,0.98120776135666,-0.545873349429835,-0.609476881245042,-0.14683590955022,1.36013442111082,NA,1.02087976841352
"310051",0.0759034640064613,-0.0372633209388444,0.0744613389563105,-0.350815945069265,NA,-0.350815945069265,0.182376257730694,-0.0227807401472483,0.271595993327713,-0.438792248454876,NA,-0.169978995923039
"310086",-0.368831767292947,-0.441066687998546,-0.380839999823094,0.648201834750179,0.481698871446938,-0.350815945069265,-0.977207131188469,-1.07564372575828,-0.837871251098997,0.640563753284542,0.367737660063648,-0.169978995923039
"310203",-0.0595233416385705,-0.131445501029789,-0.00119730016356782,0.81470479805342,0.648201834750179,0.648201834750179,-0.170729732504291,-0.268348111325823,0.0872328590429793,0.820456420241112,0.552486245263089,0.723165077329378
"310407",0.668777903283268,0.582495374226482,0.723584144340683,-0.184312981766025,-0.350815945069265,1.1477107246599,1.7282114043897,1.59315672689643,1.85336268023233,-0.258899581498306,-0.556005265933555,1.16973711395559
"310410",-0.123614495877453,-0.205680886058819,-0.0868369544840518,1.48071665126638,NA,1.1477107246599,-0.337838233476706,-0.461906896357185,-0.121451770673513,1.54002708806739,NA,1.16973711395559
"310414",0.042839835622636,-0.0372091243518252,0.0851997185812707,1.1477107246599,NA,1.1477107246599,0.0961675844505049,-0.0226394298336802,0.297763015994617,1.18024175415425,NA,1.16973711395559
"310463",0.155423994187818,0.0929983309277607,0.177112725613395,0.148692944840457,0.148692944840457,0.315195908143698,0.389714645577614,0.316859002565996,0.521734399237816,0.100885752414833,-0.00175951033523284,0.425450386245239
"310473",-4.38655248248748e-05,-0.0585355660429886,0.011480010293538,0.148692944840457,0.315195908143698,-0.0178100184627839,-0.0156455214297698,-0.0782452590641685,0.118124621270812,0.100885752414833,0.182989074864208,0.1277356951611
"312058",0.0937750922101286,0.0275341393985849,0.0890444712248299,0.98120776135666,NA,0.98120776135666,0.228973967422734,0.146169925241314,0.307131815858873,1.00034908719768,NA,1.02087976841352
"320022",0.382667065360913,0.310163857555032,0.44115729162743,-0.683821871675747,-0.184312981766025,-0.0178100184627839,0.982218391704027,0.883088913924749,1.16515178484619,-0.798577582368016,-0.371256680734114,0.1277356951611
"320206",0.650427976077646,0.593568723851334,0.656214630823555,0.81470479805342,1.81372257787286,1.81372257787286,1.68036659858616,1.62202899715913,1.68919828589825,0.820456420241112,1.84572634165917,1.76516649612386
"320218",0.463254282164193,0.403635359052301,0.468584963116407,-0.517318908372506,0.315195908143698,0.148692944840457,1.19233801207069,1.12680328622569,1.23198686859423,-0.618684915411446,0.182989074864208,0.27659304070317
"320321",-0.732274145200044,-0.787138184950679,-0.66268784147224,0.81470479805342,-0.350815945069265,-0.517318908372506,-1.92483105344666,-1.97797862249041,-1.52467122638657,0.820456420241112,-0.556005265933555,-0.318836341465108
"320342",-0.442454582536622,-0.500815367926854,-0.376137512542538,-0.517318908372506,NA,-1.34983372488871,-1.16916807242668,-1.23143037507152,-0.826412344303123,-0.618684915411446,NA,-1.06312306917546
"320359",-0.832685510766508,-0.888229887773886,-0.829324394102237,0.81470479805342,-0.0178100184627839,-0.850324834978987,-2.18663930108507,-2.24156164516295,-1.93072713073071,0.820456420241112,-0.186508095534674,-0.616551032549247
"320500",-0.301103172509963,-0.356631778816222,-0.286008102589442,1.31421368796314,0.481698871446938,0.648201834750179,-0.80061452521093,-0.855491052889769,-0.606787187103849,1.36013442111082,0.367737660063648,0.723165077329378
"320616",0.113272639962881,0.0483405738551718,0.187904662701708,1.31421368796314,1.64721961456962,1.48071665126638,0.27981102935887,0.200419905526009,0.548031929430668,1.36013442111082,1.66097775645973,1.46745180503973
"320621",-0.111703721965912,-0.170212938444518,-0.0950644708094639,-0.0178100184627839,NA,-0.350815945069265,-0.306782597212763,-0.369428991849847,-0.141500382633456,-0.0790069145417367,NA,-0.169978995923039
"320636",0.259949254452298,0.201458588018703,0.284642124261575,-0.517318908372506,-0.0178100184627839,-0.184312981766025,0.66224928415574,0.599654539741461,0.783759426295465,-0.618684915411446,-0.186508095534674,-0.0211216503809694
"320687",0.406690004299119,0.34508163312882,0.457985296228691,0.315195908143698,0.648201834750179,0.98120776135666,1.044854762707,0.974132318810671,1.20615785775653,0.280778419371403,0.552486245263089,1.02087976841352
"320888",-0.100403993718454,-0.155624050847489,-0.0901286088989209,0.481698871446938,0.648201834750179,0.148692944840457,-0.277320174960385,-0.33139042901171,-0.129472794207203,0.460671086327972,0.552486245263089,0.27659304070317
"321137",0.22152418565163,0.15736085837408,0.276988307668089,-1.51633668819195,-0.517318908372506,-1.18333076158547,0.562061423236455,0.484675638920554,0.765108791908826,-1.69804091715086,-0.740753851132996,-0.914265723633386
"321428",0.14058678810221,0.0818252233343366,0.186479321081599,-0.0178100184627839,-0.184312981766025,0.148692944840457,0.351028756752092,0.287726626813353,0.544558691588081,-0.0790069145417367,-0.371256680734114,0.27659304070317
"321544",-0.134354210896609,-0.184846761086582,-0.0981330054956207,0.81470479805342,0.481698871446938,0.481698871446938,-0.365840501481318,-0.407584716776102,-0.148977713431132,0.820456420241112,0.367737660063648,0.574307731787309
"410091",-0.0442113686642033,-0.0793775730724362,-0.0988720170176726,0.98120776135666,0.481698871446938,0.648201834750179,-0.1308059570463,-0.132587990049633,-0.150778518759683,1.00034908719768,0.367737660063648,0.723165077329378
"410101",-0.29274693717291,-0.342427740476527,-0.362795347612842,0.315195908143698,0.481698871446938,-0.683821871675747,-0.778826838945476,-0.818455932744638,-0.793900480843813,0.280778419371403,0.367737660063648,-0.467693687007178
"410113",-0.0453751360580215,-0.0814429180769951,-0.0907299723237593,0.315195908143698,-0.0178100184627839,-0.0178100184627839,-0.133840313767926,-0.137973099449911,-0.130938181995525,0.280778419371403,-0.186508095534674,0.1277356951611
"410129",0.405410876656685,0.364094445697141,0.334728189854838,-0.683821871675747,NA,-0.184312981766025,1.04151962066723,1.02370567118588,0.905807934492047,-0.798577582368016,NA,-0.0211216503809694
"410177",0.0283343535667749,-0.00315429286528384,-0.0263518959297034,0.81470479805342,0.148692944840457,0.648201834750179,0.058346618499378,0.0661539643732071,0.0259367510101324,0.820456420241112,-0.00175951033523284,0.723165077329378
"410179",0.310170233361325,0.259981679970174,0.250554760165362,-0.683821871675747,NA,-0.350815945069265,0.793193290431153,0.752245633193399,0.700696165346174,-0.798577582368016,NA,-0.169978995923039
"410182",-0.319619205592696,-0.369231975606482,-0.357022967046239,1.1477107246599,0.315195908143698,0.315195908143698,-0.848892428287515,-0.888344371841709,-0.779834484073015,1.18024175415425,0.182989074864208,0.425450386245239
"410243",-0.0912935656206179,-0.119361103669559,-0.140027765784493,0.98120776135666,0.648201834750179,0.648201834750179,-0.253566039140456,-0.236839670035087,-0.251065847804339,1.00034908719768,0.552486245263089,0.723165077329378
"410297",0.165558220136392,0.127772838671773,0.0974807347056593,-0.850324834978987,-0.0178100184627839,-0.850324834978987,0.416138187592004,0.407528855849072,0.327689097817291,-0.978470249324585,-0.186508095534674,-0.616551032549247
"410325",-0.249571483959281,-0.286426485822533,-0.282678030253355,0.648201834750179,-0.184312981766025,-0.0178100184627839,-0.666253031358203,-0.672440190968393,-0.598672547712791,0.640563753284542,-0.371256680734114,0.1277356951611
"410354",-0.018748327258584,-0.0863573968510353,-0.0359348657887427,0.481698871446938,1.64721961456962,0.148692944840457,-0.0644147252137159,-0.150786942069487,0.00258520279936865,0.460671086327972,1.66097775645973,0.27659304070317
"410390",-0.389860203166065,-0.422907735142285,-0.43836822235149,-0.0178100184627839,-0.0178100184627839,-1.01682779828223,-1.03203576453549,-1.02829669777526,-0.978054626567326,-0.0790069145417367,-0.186508095534674,-0.765408378091317
"420004",-0.169231342364807,-0.229685177444715,-0.18303520534808,0.648201834750179,NA,0.148692944840457,-0.456777624194775,-0.524494858612328,-0.355865332010511,0.640563753284542,NA,0.27659304070317
"420075",-0.644079950512055,-0.695809886909798,-0.677970649847,0.81470479805342,-0.350815945069265,-0.517318908372506,-1.69487732825945,-1.73985236503431,-1.56191200266037,0.820456420241112,-0.556005265933555,-0.318836341465108
"420094",0.222740636582025,0.194340858756412,0.181924243696989,-0.350815945069265,NA,-0.184312981766025,0.565233144730613,0.581096017715172,0.5334589896465,-0.438792248454876,NA,-0.0211216503809694
"420149",0.568765670979154,0.516447445491366,0.540308009130967,0.148692944840457,NA,0.98120776135666,1.46744383954054,1.42094563329453,1.40675984518374,0.100885752414833,NA,1.02087976841352
"420157",0.420006772909716,0.407963516996603,0.376760124591385,-0.683821871675747,-0.0178100184627839,-0.184312981766025,1.07957632868191,1.13808837611638,1.00823033222779,-0.798577582368016,-0.186508095534674,-0.0211216503809694
"420173",0.0386598811132759,-0.0478839007489427,-0.000226430628133804,-0.517318908372506,-0.350815945069265,-0.683821871675747,0.0852689520185073,-0.0504724739958346,0.0895986503474009,-0.618684915411446,-0.556005265933555,-0.467693687007178
"420198",0.126443973086535,0.11318760931928,0.0775685852021084,-0.850324834978987,-0.850324834978987,-0.850324834978987,0.314153393141216,0.369499831391687,0.279167655513733,-0.978470249324585,-1.11025102153188,-0.616551032549247
"420202",0.275104570550616,0.229954161150121,0.261356691478508,-0.0178100184627839,-0.184312981766025,0.315195908143698,0.701764599257001,0.673952915265918,0.727018049223369,-0.0790069145417367,-0.371256680734114,0.425450386245239
"420204",-0.226898387932029,-0.277447344468394,-0.265965336172011,0.648201834750179,NA,-0.0178100184627839,-0.607136182324785,-0.649028287191609,-0.557947460676843,0.640563753284542,NA,0.1277356951611
"420231",0.406324671439415,0.373047572834522,0.372335656385059,-0.184312981766025,0.81470479805342,0.315195908143698,1.04390220962435,1.04704974639024,0.997448895559745,-0.258899581498306,0.73723483046253,0.425450386245239
"420241",-0.147665636797116,-0.180034713518156,-0.187282036890233,0.98120776135666,0.315195908143698,0.481698871446938,-0.40054813710523,-0.395037949752621,-0.366213907969564,1.00034908719768,0.182989074864208,0.574307731787309
"420259",-0.450912672693845,-0.494509538356221,-0.470298992385449,0.148692944840457,-0.184312981766025,-0.850324834978987,-1.19122133054082,-1.21498877232602,-1.05586275148295,0.100885752414833,-0.371256680734114,-0.616551032549247
"420286",0.225442893831661,0.206983997825824,0.186200184824978,-0.184312981766025,-0.0178100184627839,-0.0178100184627839,0.572278893299057,0.614061302886133,0.543878499137334,-0.258899581498306,-0.186508095534674,0.1277356951611
"420348",0.330318625884763,0.336741831985696,0.30918288859345,0.98120776135666,1.48071665126638,1.31421368796314,0.845727336846452,0.952387408670647,0.84355976479744,1.00034908719768,1.47622917126029,1.31859445949766
"420392",0.203480575624921,0.16309957111351,0.190046389672743,0.148692944840457,0.315195908143698,0.315195908143698,0.515015295584336,0.49963856078125,0.553250837697528,0.100885752414833,0.182989074864208,0.425450386245239
"420396",-0.271706421118207,-0.297902916236067,-0.291712222539098,-1.34983372488871,NA,-2.01584557810167,-0.723966708255954,-0.702363440190738,-0.620686848061118,-1.51814825019429,NA,-1.65855245134373
"420433",-0.279630371532126,-0.313600150856441,-0.291162006802655,0.481698871446938,0.148692944840457,-0.184312981766025,-0.74462727352701,-0.74329186886776,-0.619346095717651,0.460671086327972,-0.00175951033523284,-0.0211216503809694
"420589",0.605239431880114,0.583052529111095,0.600681306027183,0.481698871446938,0.98120776135666,1.31421368796314,1.5625439447168,1.59460943334495,1.5538760287732,0.460671086327972,0.921983415661971,1.31859445949766
"510237",-0.0584526644978039,-0.098513183542654,-0.203527503322447,-0.0178100184627839,0.315195908143698,-0.683821871675747,-0.167938095278473,-0.182481521443057,-0.405800466017677,-0.0790069145417367,0.182989074864208,-0.467693687007178
